title,url,ingredient
저칼로리 맥주안주 '닭가슴살 꿔바로우' 레시피,http://www.10000recipe.com/recipe/7005900,"[['닭가슴살200g'], ['라이스페이퍼'], ['식용유'], ['물'], ['소스칠리소스']]"
정재형 삼겹냉우동 만들기 레시피│요정재형 여름요리 고급 사누끼우동,http://www.10000recipe.com/recipe/7005901,"[['대패삼겹살200g'], ['다진생강1t'], ['쯔유2t'], ['참기름2t'], ['오이1개'], ['우동면2인분'], ['쯔유2T'], ['계란노른자2개'], ['김가루'], ['통깨약간'], ['무즙/와사비/연겨자선택']]"
냉면육수를 활용한 초간단 '김치말이국수' 레시피,http://www.10000recipe.com/recipe/7005903,"[['소면1인분'], ['계란1개'], ['시판냉면육수1봉지'], ['김치국물1컵'], ['김치약간'], ['쌈무'], ['설탕0.5T'], ['참기름0.5T'], ['참깨'], ['설탕1T'], ['식초1T']]"
고추장 오이무침 레시피 10분요리 간단 오이무침 집반찬 여름별미,http://www.10000recipe.com/recipe/7005904,"[['오이5개'], ['고추장1/2숟가락'], ['고춧가루2숟가락'], ['마늘1/2숟가락'], ['파1/2숟가락'], ['소금'], ['깨소금1/2숟가락']]"
✿참나물파스타 레시피✿ 편스토랑 이찬원&백종원이 만났을 때,http://www.10000recipe.com/recipe/7005905,"[['파스타면1인분'], ['참나물1움큼'], ['다진마늘1T'], ['굴소스1t'], ['치킨스톡1t'], ['들기름2t'], ['올리브오일적당량'], ['소금적당량'], ['후추적당량']]"
건강하고 맛있는 다이어트 메뉴 '양배추참치덮밥' 레시피,http://www.10000recipe.com/recipe/7005906,"[['참치캔1캔'], ['양배추'], ['양파1/2개'], ['대파1대'], ['식용유'], ['고춧가루1t'], ['고추장1t'], ['올리고당1t'], ['굴소스1t'], ['참치액1T']]"
토마토 소스로 세상 쉽게! 라따뚜이 만들기 전자레인지 요리,http://www.10000recipe.com/recipe/7005907,"[['토마토1개'], ['새송이버섯1개'], ['가지1/2개'], ['애호박1/2개'], ['토마토소스200g'], ['올리브오일'], ['소금'], ['파마산치즈가루적당량'], ['파슬리'], ['후추']]"
돌아기 오이 반찬 고소한 유아식 반찬 오이무침 레시피,http://www.10000recipe.com/recipe/7005908,"[['오이1개'], ['굵은소금1/2t'], ['아기소금작은반t스푼1/2t'], ['참기름1/2t'], ['다진마늘1/2t'], ['통깨1t']]"
대나무 찜기에 쪄낸 투박한 쑥개떡,http://www.10000recipe.com/recipe/7005909,"[['건식찹쌀가루10스푼'], ['데친쑥70g'], ['비정제설탕10g'], ['핑크솔트1g'], ['뜨거운물2~3스푼']]"
생딸기 모히토 Strawberry Mojito 레시피,http://www.10000recipe.com/recipe/7005910,"[['생딸기5개'], ['유기농비정제설탕2스푼'], ['애플라임에이드125ml'], ['탄산수100ml'], ['얼음100g'], ['토피용생딸기1개'], ['레몬혹은라임웨지1조각'], ['애플민트잎1줄기']]"
떡볶이 만들기 간단 재료 쌀 떡볶이 만드는법 소스 레시피,http://www.10000recipe.com/recipe/7005911,"[['떡볶이떡1봉지500g'], ['얇은사각어묵3장'], ['대파1대'], ['삶은달걀취향껏'], ['식용유2큰술'], ['고운고춧가루2큰술'], ['고추장3스푼'], ['진간장2스푼'], ['설탕3스푼'], ['카레가루또는다시다조금']]"
돼지고기 김치전 만드는 법 훈제 돼지 목심 슬라이스,http://www.10000recipe.com/recipe/7005912,"[['배추김치1/4포기'], ['밀가루3국자'], ['물3컵'], ['목심400g'], ['양파1/2개'], ['식용유4큰술']]"
애호박전 만들기 밀가루 애호박전 레시피 초간장에 콕!,http://www.10000recipe.com/recipe/7005913,"[['애호박1개'], ['밀가루2~3숟갈'], ['계란2개'], ['식용유'], ['간장'], ['식초']]"
계란 삶는 방법 계란 완숙 반숙 삶는 시간 계란 삶기,http://www.10000recipe.com/recipe/7005914,"[['계란4개'], ['소금1/2숟갈'], ['식초1/2숟갈']]"
두부계란부침 두부부침 만드는법 초간단 계란두부부침 레시피,http://www.10000recipe.com/recipe/7005915,"[['두부1모'], ['계란1개'], ['소금약간']]"
알감자요리 간장 알감자조림 만드는법 통감자조림 레시피,http://www.10000recipe.com/recipe/7005916,"[['알감자1kg'], ['소금2T'], ['식초50ml'], ['물1L'], ['진간장200ml'], ['황색물엿5T'], ['황설탕2T'], ['미림50ml'], ['식용유1T'], ['참기름1T']]"
그래놀라 만들기 자도르 그래놀라 레시피 수제 오트밀 초코 그래놀라도 함께,http://www.10000recipe.com/recipe/7005917,"[['오트밀150g'], ['피칸70g'], ['아몬드슬라이스50g'], ['코코넛플레이크25g'], ['건포도30g'], ['설타나30g'], ['시나몬파우더2g'], ['메이플시럽60g'], ['황설탕45g'], ['올리브오일50g'], ['소금3g']]"
연어장 만들기 양념 연어덮밥 레시피,http://www.10000recipe.com/recipe/7005918,"[['연어'], ['양파3개'], ['레몬2개'], ['마늘10개'], ['파1뿌리'], ['와사비'], ['물1'], ['간장1'], ['설탕0.8'], ['맛술0.5']]"
[맛있는 다이어트!] 당근라페 치아바타 샌드위치 만들기,http://www.10000recipe.com/recipe/7005919,"[['치아바타빵4개'], ['당근라페1개'], ['양상추1통'], ['토마토3개'], ['달걀4개'], ['슬라이스햄4장'], ['사과1개'], ['치즈4장'], ['연유1큰술'], ['마요네즈2큰술'], ['스리라차소스1/2큰술']]"
집밥 백선생 중국집 볶음밥│계란 볶음밥│볶음밥 황금레시피,http://www.10000recipe.com/recipe/7005920,"[['햇반2개'], ['대파1/2뿌리'], ['당근1/4개'], ['쪽파1뿌리'], ['계란3개'], ['맛소금1/2숟가락'], ['간장1숟가락'], ['후추가루톡톡'], ['참기름1/2티스푼']]"
[아이들 영양반찬] 계란찜 보들보들 촉촉하게 실패없이 만드는 팁- 스타우브 베이비웍. 시스테라 미니웍 레시피,http://www.10000recipe.com/recipe/7005921,"[['달걀5개'], ['양파'], ['대파'], ['당근등자투리채소\u200b약간'], ['멸치다시마육수200ml'], ['소금3꼬집'], ['맛술1T'], ['참치액1T'], ['후춧가루약간'], ['참기름베이비웍에바르기']]"
든든하게 먹기 좋은 바나나아보카도 주스 만들기,http://www.10000recipe.com/recipe/7005922,"[['아보카도1개'], ['바나나1개'], ['꿀2T'], ['우유180ml']]"
백종원 스타일로 만들어 보는 파김치 장어전골,http://www.10000recipe.com/recipe/7005923,"[['구이용붕장어1kg'], ['파김치700g'], ['양파1알'], ['청양고추4개'], ['고춧가루1큰술'], ['된장1큰술'], ['고추장1큰술'], ['다진마늘1큰술'], ['액젓1/2국자']]"
족발 보쌈 김치 이쁘게 만드는법(공유),http://www.10000recipe.com/recipe/7005924,"[['절임배추'], ['김치다데기적당량'], ['절임무']]"
10분완성 초간단 멸치볶음,http://www.10000recipe.com/recipe/7005927,"[['잔멸치'], ['양조간장1/2스푼'], ['올리고당3-4T'], ['통깨'], ['청양고추취향껏']]"
감자채볶음...,http://www.10000recipe.com/recipe/7005928,"[['감자3개'], ['양파50g'], ['청양고추1개'], ['식용유1큰술'], ['들기름1큰술'], ['고운천일염1/2큰술'], ['마늘1작은술'], ['물50ml'], ['통깨']]"
가지 소고기 동그랑땡 만들기 가지전 소고기전 가지 요리,http://www.10000recipe.com/recipe/7005929,"[['가지2개'], ['소고기간것150g'], ['달걀1개'], ['부침가루4큰술'], ['찹쌀가루2큰술'], ['소금1/2큰술'], ['맛술1큰술'], ['액젓1/2큰술'], ['후춧가루조금'], ['식용유조금']]"
숙주나물무침 만드는 법(숙주나물 데치기),http://www.10000recipe.com/recipe/7005930,"[['숙주253g'], ['당근36g'], ['물200ml'], ['소금0.2큰술'], ['대파10g'], ['다진마늘0.2큰술'], ['참치액0.6큰술'], ['참기름1큰술'], ['소금2꼬집'], ['통깨약간']]"
입안에서 살살 녹는 부드러운 소꼬리찜 만들어 보세요.,http://www.10000recipe.com/recipe/7005931,"[['소꼬리1.8kg'], ['월계수잎3장'], ['소금1숟가락'], ['양파1개'], ['대파1대'], ['당근100g'], ['청양고추1개'], ['진간장170ml'], ['설탕3숟가락'], ['올리고당1숟가락'], ['다진마늘3숟가락'], ['맛술3숟가락'], ['물300ml']]"
간단한 여름반찬~꽈리고추멸치볶음 맛잇게 만드는 법 꽈리고추멸치볶음 레시피,http://www.10000recipe.com/recipe/7005932,"[['꽈리고추200g'], ['잔멸치100g'], ['다진마늘1/4T'], ['간장3T'], ['식용유'], ['참기름1T'], ['미림1T'], ['올리고당3.5~4T'], ['깨']]"
양상추 듬뿍 뚱뚱이 샌드위치 레시피,http://www.10000recipe.com/recipe/7005933,"[['식빵2장'], ['양상추3장'], ['계란1개'], ['슬라이스햄2장'], ['슬라이스치즈1장'], ['마요네즈1T'], ['케찹1T']]"
오이비빔밥 SNS에서 요즘 핫한 레시피,http://www.10000recipe.com/recipe/7005934,"[['\u200b오이1/2개'], ['닭가슴살스테이크1개'], ['밥1인분'], ['스위트콘2스푼'], ['조미김1개'], ['계란1개'], ['간장2스푼'], ['들기름2스푼'], ['식초1스푼'], ['올리고당1스푼']]"
골뱅이 통조림과 소면으로 만드는 골뱅이 비빔면,http://www.10000recipe.com/recipe/7005935,"[['소면2인분'], ['어린잎1줌'], ['통조림골뱅이1캔'], ['비빔장2T'], ['참기름2T'], ['깨톡톡']]"
부추무침) 새콤달콤 고기랑 먹으면 좋은 부추무침,http://www.10000recipe.com/recipe/7005936,"[['부추70g'], ['양파1/2개'], ['간장2.5큰술'], ['액젓2.5큰술'], ['식초2.5큰술'], ['설탕0.5큰술'], ['깨조금']]"
불맛나는 고메중화짬뽕에 해물 듬뿍 추가해서 중국집 부럽지 않게!!,http://www.10000recipe.com/recipe/7005937,"[['중화짬뽕2인분'], ['생수700ml'], ['해물모듬2컵'], ['대파5cm']]"
아기 닭 요리 아기 삼계탕 닭 다리 살로 우리 아기 보양식 만들기,http://www.10000recipe.com/recipe/7005938,"[['닭다리400g'], ['대추3알'], ['통마늘5알'], ['양파소1개'], ['대파1개']]"
만능 디핑소스 그리스소스 차지키소스 간편레시피 고수입문소스,http://www.10000recipe.com/recipe/7005939,"[['플레인요플레1개'], ['마요네즈3바퀴'], ['설탕1t'], ['레몬즙0.5T'], ['마늘1알'], ['고수생략가능']]"
바삭한 멸치볶음 만들기 멸치볶음 레시피 잔멸치볶음 바삭하게 만드는법,http://www.10000recipe.com/recipe/7005940,"[['잔멸치100g'], ['간마늘1스푼20g'], ['식용유3스푼15g'], ['미림1스푼8g'], ['진간장1스푼8g'], ['물엿2스푼20g'], ['마요네즈대략10g2/3스푼']]"
실패없는 다이어트 꾸덕한 그릭요거트 만들기,http://www.10000recipe.com/recipe/7005941,"[['우유65ml'], ['유산균음료25ml']]"
다이어트에 좋은 계란 양배추전 만드는법,http://www.10000recipe.com/recipe/7005942,"[['양배추1/8통'], ['계란3개'], ['소금1티스푼'], ['후추약간'], ['오일2스푼']]"
맛없는 복숭아 소생~향긋하고 달콤한 복숭아 절임 만드는법,http://www.10000recipe.com/recipe/7005943,"[['복숭아7개'], ['설탕240g'], ['물800ml'], ['소금1티스푼'], ['레몬즙6스푼']]"
꼬들 치자단무지무침 만들기 여름밑반찬 자취요리,http://www.10000recipe.com/recipe/7005944,"[['꼬들단무지1/2봉지'], ['통깨약간'], ['고춧가루1t'], ['참기름1t'], ['대파1움큼']]"
양배추볶음 너무 맛있어서 1/3통이 만들자마자 순삭입니다 ‼️,http://www.10000recipe.com/recipe/7005945,"[['양배추1/3통'], ['베이컨4~5장'], ['홍고추1~2개'], ['버터1/2큰술'], ['진간장1.5큰술'], ['고춧가루1/2큰술'], ['올리고당1.5큰술'], ['참기름1큰술'], ['다진마늘1/2큰술'], ['참치액젓1큰술']]"
오이피클 스파클링 야채절임요리 수제장아찌,http://www.10000recipe.com/recipe/7005946,"[['오이2.5개'], ['설탕1/2컵'], ['식초1/2컵'], ['소금1t'], ['물4컵'], ['피클링스파이스1t']]"
항상 먹어도 또 먹고 싶은 맛있는 아삭아삭한 고추전 레시피간단하게 아삭이 고추전 만들기,http://www.10000recipe.com/recipe/7005947,"[['아삭이고추8개'], ['두부250g'], ['돼지고기다짐육125g'], ['달걀4개'], ['부침가루4큰술'], ['마늘1큰술'], ['참기름1큰술'], ['생강즙1t'], ['후추톡톡'], ['맛소금1/2t']]"
향이 좋은 황도 복숭아쨈 만드는법,http://www.10000recipe.com/recipe/7005948,"[['황도7개'], ['설탕2컵'], ['레몬즙2스푼']]"
#새우요리 #양념새우장만들기 #양념새우장양념만들기 #밥도둑 #매운양념새우장,http://www.10000recipe.com/recipe/7005949,"[['새우껍질깐500g'], ['양파1개'], ['배1개'], ['사과1개'], ['다진마늘4큰술'], ['다진생강1작은술'], ['썬파3큰술'], ['고춧가루8큰술'], ['라면스프1큰술'], ['어간장5큰술'], ['다진홍고추1큰술'], ['소주2큰술'], ['조청4큰술']]"
김치 2가지를 섞으면 김치찌개가 깊고 진해 집니다. 김치찌개 레시피 김치찌개 맛있게 끓이는법,http://www.10000recipe.com/recipe/7005950,"[['쪽파김치200g'], ['배추김치200cc1컵180g'], ['돼지앞다리살400g'], ['두부250g1/2모'], ['물600cc'], ['설탕1스푼10g'], ['고추가루2스푼14g'], ['고추장15g1/2스푼'], ['된장15g1/2스푼'], ['참기름1스푼5g'], ['간마늘1스푼20g'], ['국간장1스푼8g'], ['멸치액젓1스푼8g'], ['고추가루1스푼7g']]"
감자구이 만드는 법(에어프라이어 납작 감자 구이),http://www.10000recipe.com/recipe/7005951,"[['감자3개458g'], ['소금약간'], ['모짜렐라치즈1봉'], ['파마산치즈가루약간'], ['파슬리가루약간'], ['물750ml'], ['굵은소금0.5큰술'], ['흰설탕1큰술']]"
바질페스토 파스타 레시피,http://www.10000recipe.com/recipe/7005952,"[['파스타200g'], ['마늘4쪽'], ['냉동새우8마리'], ['페페론치노4개'], ['바질페스토2스푼'], ['치킨스톡1/2스푼'], ['면수3국자'], ['파마산치즈가루1스푼'], ['소금1/2스푼'], ['올리브유2스푼']]"
여름 입맛 돋우는 오이 반찬 새콤한 오이부추무침 양념장 만드는 법,http://www.10000recipe.com/recipe/7005953,"[['오이1개'], ['양파1/2개'], ['부추1/2줌'], ['고춧가루1T'], ['다진마늘0.5T'], ['액젓1T'], ['매실액2T'], ['간장0.5T'], ['설탕1T'], ['물엿1T'], ['식초1T'], ['소금톡톡']]"
콩나물찜...,http://www.10000recipe.com/recipe/7005954,"[['콩나물300g'], ['양파50g'], ['당근50g'], ['대파1대'], ['느타리버섯'], ['전분2T'], ['물3T'], ['고추장2T'], ['고추가루1T'], ['만능간장3T'], ['설탕1T'], ['마늘1T'], ['맛술1T']]"
토마토 족발볶음 만들기 - 토마토요리,http://www.10000recipe.com/recipe/7005956,"[['족발300g'], ['토마토250g'], ['대파1뿌리'], ['호두80g'], ['청양고추2개'], ['마늘2큰술'], ['생강1작은술'], ['식용유1큰술'], ['진간장2큰술'], ['굴소스1큰술'], ['매실청2큰술'], ['맛술1큰술'], ['참기름1큰술'], ['식초1큰술'], ['올리고당1큰술'], ['참깨1큰술'], ['후추톡톡']]"
소고기무국 소고기국 맑은 소고기무국 끓이는법 소고기무우국 아이국 만들기,http://www.10000recipe.com/recipe/7005957,"[['소고기국거리300g'], ['무1/3개'], ['대파1대'], ['코인육수1알'], ['물1L'], ['참기름1T'], ['국간장2T'], ['참치액1T']]"
비 오는 날 저녁 메뉴 김치전과 부추야채전 만드는 법,http://www.10000recipe.com/recipe/7005958,"[['부침가루5컵'], ['튀김가루1컵'], ['감자1개'], ['묵은지1/4'], ['양파1/2개'], ['오징어1/2개'], ['부추1줌'], ['양파1/2개'], ['애호박1/3개'], ['깻잎5장'], ['당근조금'], ['청양고추3개'], ['오징어1/2개']]"
양념장이 맛있는 편스토랑 어남선생 류수영닭갈비레시피,http://www.10000recipe.com/recipe/7005959,"[['순살닭고기800g'], ['양배추1/4개'], ['고구마1개'], ['깻잎4장'], ['식용유3큰술'], ['카레가루2큰술'], ['고춧가루5큰술'], ['설탕8큰술'], ['간장7큰술'], ['식초6큰술'], ['고추장6큰술'], ['배즙340ml1캔'], ['참기름1.5큰술'], ['소금1/3큰술']]"
연어덮밥 만들기 사케동 만드는법 레시피 한그릇요리 사케동 소스 황금비율 만들기 레시피,http://www.10000recipe.com/recipe/7005960,"[['생연어180g'], ['양파1/2개'], ['쪽파1/2대'], ['쯔유1큰술'], ['물1/2컵'], ['식초1큰술'], ['설탕1/2큰술']]"
딱지와 함께하는 요리교실- 자취생의 참치김치찌개(제일 기본),http://www.10000recipe.com/recipe/7005961,"[['쌀뜬물'], ['묵은지1/2포기'], ['묵은지국물'], ['참치캔2개'], ['양파1/2'], ['두부1개'], ['다진마늘1숟갈'], ['국간장1숟갈'], ['고춧가루'], ['참기름'], ['소금'], ['식초약간']]"
비빔국수 양념장 레시피,http://www.10000recipe.com/recipe/7005962,"[['소면200g'], ['상추5장'], ['계란2알'], ['사과즙3T'], ['고추장2T'], ['고춧가루1T'], ['다진마늘1T'], ['설탕1T'], ['매실액1T'], ['간장1T'], ['참기름1T'], ['참치액1T'], ['통깨1/2T']]"
간단한두부요리 양념장이 맛있는 두부조림레시피,http://www.10000recipe.com/recipe/7005963,"[['부침두부1/2모'], ['물1/2컵'], ['파1줌'], ['양파1/4개'], ['깨1큰술'], ['간장2큰술'], ['미림1.5큰술'], ['다진마늘1/2큰술'], ['고춧가루1큰술'], ['설탕1/3큰술'], ['참기름1/2큰술']]"
추억의 음식 뜨끈한 김치국수 만들기 온국수 김치국수 만드는법 묵은지 털레기 국수,http://www.10000recipe.com/recipe/7005964,"[['신김치묵은김치150g'], ['양파1/4개'], ['파1/2대'], ['물1L'], ['육수팩1개'], ['마늘1큰술'], ['김치국물1/2종이컵'], ['멸치액젖1큰술'], ['식초1/2큰술'], ['설탕1/2큰술']]"
